state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation
Tamil Nadu,Krishnagiri,Medium Load,17499,0.6713526487227841,0.3286473512772158,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Madurai,High Load,31469,0.4547014522228224,0.5452985477771776,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Mayiladuthurai,Low Load,884,0.8257918552036199,0.17420814479638,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tamil Nadu,Nagapattinam,High Load,10713,0.5209558480350975,0.4790441519649024,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Namakkal,Medium Load,15395,0.3920753491393309,0.607924650860669,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Perambalur,Medium Load,7365,0.6906992532247115,0.3093007467752885,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Pudukkottai,Medium Load,16468,0.4027811513237794,0.5972188486762205,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Ramanathapuram,Medium Load,13543,0.4619360555268404,0.5380639444731595,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Ranipet,Low Load,76,0.4868421052631579,0.5131578947368421,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tamil Nadu,Salem,High Load,41049,0.591975443981583,0.408024556018417,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Sivaganga,High Load,13196,0.4609730221279176,0.5390269778720824,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Tenkasi,Medium Load,1407,0.6751954513148543,0.3248045486851457,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Thanjavur,High Load,26889,0.4055189854587377,0.5944810145412622,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,The Nilgiris,Medium Load,6593,0.5264674654937055,0.4735325345062945,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Theni,Medium Load,14155,0.4445778876722006,0.5554221123277994,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Thiruvallur,Medium Load,552,0.4945652173913043,0.5054347826086957,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Thiruvarur,Medium Load,11159,0.6165427009588673,0.3834572990411327,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamil Nadu,Thoothukkudi,High Load,26187,0.4953984801619124,0.5046015198380877,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Tiruchirappalli,High Load,27087,0.3780780448185476,0.6219219551814523,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Tirunelveli,High Load,34357,0.430712809616672,0.569287190383328,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Tirupathur,Low Load,2,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tamil Nadu,Tirupattur,Low Load,1816,0.7648678414096917,0.2351321585903083,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tamil Nadu,Tiruppur,High Load,17752,0.4724538080216313,0.5275461919783686,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Tiruvallur,High Load,33211,0.545873355213634,0.4541266447863659,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Tiruvannamalai,High Load,26553,0.7468835913079501,0.2531164086920499,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Tiruvarur,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tamil Nadu,Tuticorin,Low Load,5,0.2,0.8,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tamil Nadu,Vellore,High Load,26819,0.5735486036019241,0.426451396398076,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Villupuram,High Load,20468,0.7809263240179792,0.2190736759820207,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Viluppuram,High Load,14115,0.4187035069075451,0.5812964930924548,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Tamil Nadu,Virudhunagar,Medium Load,14905,0.5223079503522308,0.4776920496477692,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tamilnadu,Chennai,Low Load,1,1.0,0.0,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Adilabad,Medium Load,7612,0.4202574881765633,0.5797425118234367,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Telangana,Bhadradri Kothagudem,Low Load,1767,0.389926428975665,0.610073571024335,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Hanumakonda,Low Load,1340,0.1708955223880597,0.8291044776119403,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Hyderabad,High Load,22486,0.4602864004269323,0.5397135995730676,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Telangana,Jagitial,Low Load,1046,0.4407265774378585,0.5592734225621415,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Jangaon,Low Load,9,0.1111111111111111,0.8888888888888888,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Jangoan,Low Load,710,0.3647887323943662,0.6352112676056338,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Jayashankar Bhupalpally,Low Load,468,0.3119658119658119,0.688034188034188,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Jogulamba Gadwal,Low Load,1357,0.5062638172439204,0.4937361827560796,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,K.V. Rangareddy,High Load,26543,0.408318577402705,0.591681422597295,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Telangana,Kamareddy,Low Load,1288,0.4363354037267081,0.5636645962732919,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Karimnagar,High Load,14570,0.3871654083733699,0.61283459162663,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Telangana,Khammam,Medium Load,4613,0.551268155213527,0.448731844786473,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Telangana,Komaram Bheem,Low Load,899,0.3181312569521691,0.681868743047831,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Mahabubabad,Low Load,987,0.3485309017223911,0.6514690982776089,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Mahabubnagar,High Load,22265,0.4781944756344037,0.5218055243655962,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Telangana,Mancherial,Low Load,1140,0.3192982456140351,0.6807017543859649,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Medak,Medium Load,11071,0.4425977779785024,0.5574022220214976,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Telangana,Medchal-Malkajgiri,Low Load,4078,0.3075036782736635,0.6924963217263365,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Medchal?Malkajgiri,Low Load,851,0.5710928319623971,0.4289071680376028,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Medchal−Malkajgiri,Low Load,59,0.6949152542372882,0.3050847457627119,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Mulugu,Low Load,462,0.3528138528138528,0.6471861471861472,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Nagarkurnool,Low Load,1265,0.4505928853754941,0.549407114624506,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Nalgonda,Medium Load,12715,0.4659064097522611,0.5340935902477388,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Telangana,Narayanpet,Low Load,688,0.3982558139534883,0.6017441860465116,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Nirmal,Low Load,748,0.3877005347593583,0.6122994652406417,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Nizamabad,Medium Load,11612,0.4683086462280399,0.5316913537719601,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Telangana,Peddapalli,Low Load,798,0.2581453634085213,0.7418546365914787,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Rajanna Sircilla,Low Load,816,0.4203431372549019,0.5796568627450981,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Rangareddy,Low Load,357,0.2072829131652661,0.7927170868347339,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Sangareddy,Low Load,1968,0.494410569105691,0.505589430894309,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Siddipet,Low Load,1062,0.4406779661016949,0.559322033898305,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Suryapet,Low Load,2107,0.3260560037968676,0.6739439962031324,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Vikarabad,Low Load,1163,0.4952708512467755,0.5047291487532244,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Wanaparthy,Low Load,1127,0.3371783496007098,0.6628216503992902,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Warangal,Medium Load,8665,0.4956722446624351,0.5043277553375649,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Telangana,Warangal (Urban),Low Load,5,0.4,0.6,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Warangal Rural,Low Load,705,0.4156028368794326,0.5843971631205673,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Warangal Urban,Low Load,937,0.3874066168623266,0.6125933831376734,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Telangana,Yadadri.,Low Load,1145,0.308296943231441,0.6917030567685589,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tripura,Dhalai,Low Load,7578,0.6405384006334125,0.3594615993665875,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tripura,Dhalai  *,Low Load,131,0.3129770992366412,0.6870229007633588,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tripura,Gomati,Low Load,3177,0.817752596789424,0.182247403210576,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tripura,Khowai,Low Load,2068,0.8007736943907157,0.1992263056092843,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tripura,North Tripura,Medium Load,9282,0.5425554837319543,0.4574445162680456,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tripura,Sepahijala,Low Load,3949,0.739680931881489,0.260319068118511,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tripura,South Tripura,Medium Load,12152,0.413265306122449,0.5867346938775511,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Tripura,Unakoti,Low Load,3854,0.8533990659055527,0.1466009340944473,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Tripura,West Tripura,Medium Load,19756,0.422352702976311,0.577647297023689,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Agra,Medium Load,24534,0.6187739463601533,0.3812260536398467,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Aligarh,Medium Load,22567,0.7557052333052687,0.2442947666947312,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Allahabad,High Load,24099,0.6746338022324577,0.3253661977675422,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Uttar Pradesh,Ambedkar Nagar,Medium Load,8838,0.5122199592668024,0.4877800407331975,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Amethi,Medium Load,10676,0.5706257025103035,0.4293742974896965,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Amroha,Medium Load,9244,0.7144093466032021,0.2855906533967979,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Auraiya,Low Load,7603,0.7361567802183349,0.2638432197816651,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Auraiya *,Low Load,1,1.0,0.0,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Ayodhya,Low Load,995,0.4391959798994975,0.5608040201005026,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Azamgarh,Medium Load,18267,0.5223627306071057,0.4776372693928943,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Baghpat,Medium Load,8039,0.7362856076626446,0.2637143923373554,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Bagpat,Low Load,4,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Bahraich,Medium Load,27467,0.6972730913459788,0.3027269086540212,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Ballia,Medium Load,13137,0.5090203242749486,0.4909796757250513,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Balrampur,Medium Load,13084,0.7132375420360746,0.2867624579639254,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Banda,Medium Load,14853,0.6194034875109405,0.3805965124890594,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Bara Banki,Medium Load,19934,0.6967492725995786,0.3032507274004214,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Barabanki,Low Load,472,0.2076271186440678,0.7923728813559322,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Bareilly,Medium Load,27560,0.7443396226415094,0.2556603773584905,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Basti,Medium Load,11402,0.5852482020698123,0.4147517979301877,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Bhadohi,Low Load,919,0.4733405875952122,0.5266594124047879,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Bijnor,Medium Load,23053,0.6937925649590075,0.3062074350409925,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Budaun,Medium Load,12209,0.7283970841182734,0.2716029158817266,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Bulandshahar,Low Load,24,0.25,0.75,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Bulandshahr,Medium Load,20028,0.767825044937088,0.2321749550629119,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Chandauli,Medium Load,12950,0.7223166023166023,0.2776833976833976,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Chandauli *,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Chitrakoot,Low Load,7606,0.688272416513279,0.311727583486721,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Deoria,Medium Load,14598,0.5461707083162077,0.4538292916837923,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Etah,Medium Load,9107,0.7216426924343912,0.2783573075656089,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Etawah,Medium Load,8870,0.6633596392333709,0.336640360766629,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Faizabad,Medium Load,9995,0.6949474737368684,0.3050525262631315,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Farrukhabad,Medium Load,6798,0.7175639894086496,0.2824360105913504,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Fatehpur,Medium Load,14666,0.5375017046229374,0.4624982953770626,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Firozabad,Medium Load,11574,0.7314670813893209,0.2685329186106791,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Gautam Buddha Nagar,Medium Load,11536,0.594746879334258,0.405253120665742,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Gautam Buddha Nagar *,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Ghaziabad,Medium Load,22461,0.5724589288099372,0.4275410711900628,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Ghazipur,Medium Load,16706,0.6115168203040824,0.3884831796959176,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Gonda,Medium Load,21925,0.7192702394526795,0.2807297605473204,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Gorakhpur,Medium Load,21469,0.4144114770133681,0.5855885229866319,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Hamirpur,Low Load,6529,0.6261295757390105,0.3738704242609894,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Hapur,Low Load,6598,0.7531070021218551,0.2468929978781449,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Hardoi,Medium Load,26168,0.7546621828187099,0.2453378171812901,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Hathras,Medium Load,10284,0.7931738623103851,0.2068261376896149,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Jalaun,Medium Load,10473,0.6567363697125943,0.3432636302874057,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Jaunpur,Medium Load,19792,0.5655820533548909,0.4344179466451091,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Jhansi,Medium Load,12745,0.6185170655158886,0.3814829344841114,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Jyotiba Phule Nagar,Low Load,8,0.125,0.875,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Kannauj,Low Load,7379,0.6874915300176175,0.3125084699823824,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Kanpur Dehat,Medium Load,8749,0.7300262887187107,0.2699737112812893,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Kanpur Nagar,Medium Load,18584,0.5160352991820921,0.4839647008179079,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Kasganj,Low Load,7324,0.690196613872201,0.309803386127799,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
